node_id,name,in_degree,out_degree,betweenness_centrality,clustering_coefficient,source_center,src_delay_minutes,src_sla_breaches,src_trips,destination_center,dest_delay_minutes,dest_sla_breaches,dest_trips,total_delay_minutes,total_sla_breaches,total_trips_handled,betweenness_rank,delay_rank,composite_rank
IND389001AAA,Godhra_DC (Gujarat),1,1,0.0008203438945013974,0.0,IND389001AAA,606.0,15.0,15.0,IND389001AAA,1003.0,15.0,15.0,1609.0,30.0,30.0,400.0,302.5,351.25
IND000000ADV,Chennai_Mdhavram_C (Tamil Nadu),0,1,0.0,0.0,IND000000ADV,429.0,11.0,11.0,0,0.0,0.0,0.0,429.0,11.0,11.0,1290.0,957.5,1123.75
IND201301AAM,Noida_Sector63_L (Uttar Pradesh),1,1,0.0,0.0,IND201301AAM,1662.0,21.0,21.0,IND201301AAM,3591.0,27.0,27.0,5253.0,48.0,48.0,1290.0,95.0,692.5
IND641062AAD,Coimbatore_Karayam_H (Tamil Nadu),7,6,9.550863699267477e-05,0.045454545454545456,IND641062AAD,2374.0,46.0,46.0,IND641062AAD,3152.0,51.0,53.0,5526.0,97.0,99.0,768.0,92.0,430.0
IND756100AAC,Bhadrak_Central_I_2 (Orissa),3,4,0.004889962953745286,0.2,IND756100AAC,2648.0,12.0,13.0,IND756100AAC,1916.0,16.0,16.0,4564.0,28.0,29.0,71.0,109.0,90.0
IND757037AAA,Karanjia_Sarubali_D (Orissa),2,2,3.963013983098538e-07,0.6666666666666666,IND757037AAA,1049.0,6.0,6.0,IND757037AAA,162.0,2.0,2.0,1211.0,8.0,8.0,964.5,407.5,686.0
IND758001AAA,Kendujhar_Sirjudin_D (Orissa),3,1,0.0004101719472506987,0.3333333333333333,IND758001AAA,100.0,2.0,2.0,IND758001AAA,762.0,5.0,5.0,862.0,7.0,7.0,582.5,582.0,582.25
IND758034AAA,Joda_Central_D_1 (Orissa),1,2,0.0,1.0,IND758034AAA,255.0,2.0,2.0,IND758034AAA,1872.0,8.0,8.0,2127.0,10.0,10.0,1290.0,229.0,759.5
IND123001AAA,Narnaul_DC (Haryana),2,1,0.0008219291000946368,0.3333333333333333,IND123001AAA,337.0,10.0,10.0,IND123001AAA,236.0,3.0,3.0,573.0,13.0,13.0,390.0,798.0,594.0
IND123401AAB,Rewari_YuktiDPP_D (Haryana),1,1,0.00041136085144562824,0.0,IND123401AAB,467.0,10.0,10.0,IND123401AAB,337.0,10.0,10.0,804.0,20.0,20.0,564.5,613.0,588.75
IND301019AAA,Bhiwadi DC (Rajasthan),0,2,0.0,1.0,IND301019AAA,860.0,8.0,8.0,0,0.0,0.0,0.0,860.0,8.0,8.0,1290.0,585.0,937.5
IND125005AAA,Hisar_IndstlAr_I (Haryana),4,5,0.005751279065908294,0.14285714285714285,IND125005AAA,1519.0,14.0,14.0,IND125005AAA,877.0,9.0,9.0,2396.0,23.0,23.0,65.0,211.0,138.0
IND335001AAA,Ganga Nagar_DC (Rajasthan),1,1,0.002820477051771229,0.0,IND335001AAA,406.0,6.0,6.0,IND335001AAA,262.0,6.0,6.0,668.0,12.0,12.0,152.0,706.0,429.0
IND335513AAA,Hanumangarh_DC (Rajasthan),3,3,0.004870544185228104,0.06666666666666667,IND335513AAA,342.0,10.0,11.0,IND335513AAA,1416.0,13.0,13.0,1758.0,23.0,24.0,75.0,277.5,176.25
IND801103AAA,Bihta_ShivNgar_D (Bihar),0,1,0.0,0.0,IND801103AAA,349.0,11.0,11.0,0,0.0,0.0,0.0,349.0,11.0,11.0,1290.0,1046.0,1168.0
IND802301AAA,Arrah_Katira_D (Bihar),1,1,3.963013983098538e-07,0.0,IND802301AAA,675.0,10.0,10.0,IND802301AAA,349.0,11.0,11.0,1024.0,21.0,21.0,964.5,494.0,729.25
IND124103AAA,Jhajjar_DC (Haryana),1,1,0.0,1.0,IND124103AAA,300.0,6.0,6.0,IND124103AAA,444.0,10.0,10.0,744.0,16.0,16.0,1290.0,652.0,971.0
IND788026AAC,Silchar_Sirikona_H (Assam),4,4,0.004873714596414582,0.19047619047619047,IND788026AAC,7016.0,34.0,34.0,IND788026AAC,6523.0,23.0,23.0,13539.0,57.0,57.0,73.0,35.0,54.0
IND788121AAA,Kabuganj_Jantaclg_D (Assam),1,1,0.000409379344454079,1.0,IND788121AAA,377.0,3.0,3.0,IND788121AAA,127.0,2.0,2.0,504.0,5.0,5.0,618.5,863.5,741.0
IND713103AAA,Bardhaman_Bankura_D (West Bengal),1,1,0.0,1.0,IND713103AAA,202.0,4.0,4.0,IND713103AAA,400.0,6.0,6.0,602.0,10.0,10.0,1290.0,756.5,1023.25
IND713303AAA,Asansol_DC (West Bengal),1,1,0.000409379344454079,0.0,IND713303AAA,308.0,6.0,6.0,IND713303AAA,294.0,5.0,5.0,602.0,11.0,11.0,618.5,756.5,687.5
IND713364AAB,Rupnarayanpur_Salanpur_D (West Bengal),1,1,0.0004042274262760509,0.0,IND713364AAB,4121.0,11.0,11.0,IND713364AAB,308.0,6.0,6.0,4429.0,17.0,17.0,708.5,112.0,410.25
IND721102AAA,Midnapore_Talkui_D (West Bengal),1,1,0.002415853324096869,1.0,IND721102AAA,4948.0,8.0,8.0,IND721102AAA,126.0,4.0,4.0,5074.0,12.0,12.0,172.0,97.0,134.5
IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra),1,1,0.0,0.0,IND400102AAB,874.0,10.0,11.0,IND400102AAB,1135.0,22.0,22.0,2009.0,32.0,33.0,1290.0,242.0,766.0
IND431112AAB,Sillod_ZebaTWR_D (Maharashtra),2,1,0.0,1.0,IND431112AAB,582.0,5.0,5.0,IND431112AAB,382.0,6.0,6.0,964.0,11.0,11.0,1290.0,531.5,910.75
IND431203AAA,Jalna_BhgyaNgr_D (Maharashtra),1,2,0.0,1.0,IND431203AAA,268.0,6.0,6.0,IND431203AAA,748.0,9.0,9.0,1016.0,15.0,15.0,1290.0,496.0,893.0
IND524003AAA,Nellore_DC (Andhra Pradesh),1,1,0.0,1.0,IND524003AAA,3534.0,14.0,14.0,IND524003AAA,1326.0,14.0,14.0,4860.0,28.0,28.0,1290.0,102.0,696.0
IND000000ACN,Hyderabad_Mhdiptnm_C (Telangana),1,1,3.963013983098538e-07,0.0,IND000000ACN,271.0,11.0,11.0,IND000000ACN,318.0,6.0,6.0,589.0,17.0,17.0,964.5,769.5,867.0
IND110035AAC,Delhi_North_R_8 (Delhi),1,1,0.0,0.0,IND110035AAC,19.0,2.0,2.0,IND110035AAC,1010.0,22.0,25.0,1029.0,24.0,27.0,1290.0,492.0,891.0
IND431001AAB,Aurangabad_Pratpngr_D (Maharashtra),0,1,0.0,0.0,IND431001AAB,329.0,11.0,11.0,0,0.0,0.0,0.0,329.0,11.0,11.0,1290.0,1083.0,1186.5
IND713130AAA,Katwa_BSarani_D (West Bengal),2,2,0.0005451786236082524,0.3333333333333333,IND713130AAA,937.0,11.0,11.0,IND713130AAA,862.0,9.0,9.0,1799.0,20.0,20.0,544.0,268.5,406.25
IND741123AAB,Chapra_NagarDPP_D (West Bengal),2,1,0.00027278746250328104,0.6666666666666666,IND741123AAB,430.0,11.0,11.0,IND741123AAB,913.0,11.0,11.0,1343.0,22.0,22.0,742.0,364.0,553.0
IND741126AAB,Nakashipara_MaxDPP_D (West Bengal),2,1,0.0012166452928112513,0.3333333333333333,IND741126AAB,364.0,13.0,13.0,IND741126AAB,614.0,12.0,12.0,978.0,25.0,25.0,335.5,517.5,426.5
IND741156AAA,Plassey_BtaiRoad_D (West Bengal),1,2,0.0012114933746332232,0.0,IND741156AAA,906.0,14.0,14.0,IND741156AAA,364.0,13.0,13.0,1270.0,27.0,27.0,354.5,389.5,372.0
IND110037AAK,Delhi_Kapshera_L (Delhi),1,1,0.0,0.0,IND110037AAK,2622.0,34.0,34.0,IND110037AAK,902.0,26.0,26.0,3524.0,60.0,60.0,1290.0,134.0,712.0
IND673573AAA,Thamarassery_Chungam_D (Kerala),0,1,0.0,0.0,IND673573AAA,464.0,12.0,12.0,0,0.0,0.0,0.0,464.0,12.0,12.0,1290.0,910.0,1100.0
IND126112AAA,Safidon_HatRDDPP_D (Haryana),0,1,0.0,0.0,IND126112AAA,1536.0,13.0,14.0,0,0.0,0.0,0.0,1536.0,13.0,14.0,1290.0,319.0,804.5
IND136027AAA,Kaithal_DC (Haryana),1,1,0.0004109645500473184,0.0,IND136027AAA,577.0,14.0,14.0,IND136027AAA,333.0,15.0,15.0,910.0,29.0,29.0,569.0,554.0,561.5
IND136118AAA,Kurukshetra_DC (Haryana),1,1,0.0012305158417520961,0.0,IND136118AAA,168.0,14.0,15.0,IND136118AAA,1634.0,15.0,15.0,1802.0,29.0,30.0,278.0,267.0,272.5
IND136128AAA,Pehowa_WdN14DPP_D (Haryana),1,1,0.0008211364972980171,0.0,IND136128AAA,333.0,15.0,15.0,IND136128AAA,168.0,14.0,15.0,501.0,29.0,30.0,394.5,869.0,631.75
IND600008AAC,Chennai_Egmore_DPC (Tamil Nadu),3,2,0.0008136067707301299,0.3333333333333333,IND600008AAC,830.0,12.0,12.0,IND600008AAC,1881.0,24.0,24.0,2711.0,36.0,36.0,447.0,184.0,315.5
IND313001AAB,Udaipur_Mangri_I (Rajasthan),4,5,0.008832065433059673,0.14285714285714285,IND313001AAB,5866.0,36.0,36.0,IND313001AAB,6057.0,38.0,38.0,11923.0,74.0,74.0,38.0,40.0,39.0
IND521333AAA,Kaikaluru_Atapaka_D (Andhra Pradesh),2,1,0.0012114933746332232,0.3333333333333333,IND521333AAA,1564.0,12.0,12.0,IND521333AAA,505.0,14.0,14.0,2069.0,26.0,26.0,354.5,235.0,294.75
IND534001AAA,Eluru_Agraharm_DC (Andhra Pradesh),1,1,0.0,1.0,IND534001AAA,255.0,10.0,10.0,IND534001AAA,46.0,3.0,3.0,301.0,13.0,13.0,1290.0,1115.5,1202.75
IND521001AAA,Machilipatnam_DC (Andhra Pradesh),2,2,0.0004042274262760509,0.6666666666666666,IND521001AAA,289.0,5.0,5.0,IND521001AAA,423.0,14.0,14.0,712.0,19.0,19.0,708.5,674.0,691.25
IND521301AAA,Gudivada_GvrCompx_D (Andhra Pradesh),1,1,0.0,1.0,IND521301AAA,329.0,13.0,13.0,IND521301AAA,763.0,13.0,13.0,1092.0,26.0,26.0,1290.0,464.0,877.0
IND741165AAB,Nazirpur_Central_D_1 (West Bengal),1,1,0.0012217972109892794,0.0,IND741165AAB,314.0,9.0,9.0,IND741165AAB,794.0,12.0,12.0,1108.0,21.0,21.0,317.0,454.5,385.75
IND742121AAB,Nowda_ArhamDPP_D (West Bengal),1,2,0.0012166452928112513,0.3333333333333333,IND742121AAB,373.0,10.0,10.0,IND742121AAB,314.0,9.0,9.0,687.0,19.0,19.0,335.5,690.5,513.0
IND742303AAB,Domkal_Central_D_2 (West Bengal),2,1,0.0012269491291673075,0.0,IND742303AAB,794.0,12.0,12.0,IND742303AAB,508.0,13.0,13.0,1302.0,25.0,25.0,293.0,375.5,334.25
IND508248AAB,Devarakonda_DindiRD_D (Telangana),2,1,0.0012166452928112513,0.3333333333333333,IND508248AAB,305.0,11.0,11.0,IND508248AAB,672.0,12.0,12.0,977.0,23.0,23.0,335.5,520.0,427.75
IND508377AAB,Haliya_PeroorRD_D (Telangana),1,1,0.0012114933746332232,0.0,IND508377AAB,1314.0,10.0,10.0,IND508377AAB,305.0,11.0,11.0,1619.0,21.0,21.0,354.5,297.5,326.0
IND509324AAA,Kalwakurthy_VidyaNGR_D (Telangana),1,1,0.0,1.0,IND509324AAA,302.0,7.0,7.0,IND509324AAA,245.0,7.0,7.0,547.0,14.0,14.0,1290.0,824.0,1057.0
IND509358AAA,Kadthal_GndhiDPP_D (Telangana),1,2,0.0012269491291673075,0.3333333333333333,IND509358AAA,615.0,12.0,12.0,IND509358AAA,363.0,12.0,12.0,978.0,24.0,24.0,293.0,517.5,405.25
IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),1,2,0.00081321046933182,0.6666666666666666,IND501101AAB,138.0,4.0,5.0,IND501101AAB,104.0,4.0,4.0,242.0,8.0,9.0,465.0,1193.5,829.25
IND110052AAA,Delhi_Wazirpur_L (Delhi),1,1,0.0,0.0,IND110052AAA,569.0,10.0,10.0,IND110052AAA,46.0,2.0,2.0,615.0,12.0,12.0,1290.0,746.5,1018.25
IND500010AAA,Hyderabad_Alwal_I (Telangana),3,2,0.0020294594607447613,0.3333333333333333,IND500010AAA,546.0,7.0,7.0,IND500010AAA,1345.0,21.0,21.0,1891.0,28.0,28.0,191.5,256.0,223.75
IND731224AAA,Rampurhat_SrifoDPP_D (West Bengal),1,1,0.0016299876512484287,0.0,IND731224AAA,291.0,8.0,8.0,IND731224AAA,426.0,9.0,9.0,717.0,17.0,17.0,223.5,672.0,447.75
IND731237AAB,Morgram_Kntgorya_D (West Bengal),2,1,0.0016351395694264568,0.0,IND731237AAB,426.0,9.0,9.0,IND731237AAB,713.0,12.0,12.0,1139.0,21.0,21.0,212.5,437.0,324.75
IND742137AAA,Kandi_DohalDPP_D (West Bengal),1,1,0.0016196838148923726,0.0,IND742137AAA,103.0,3.0,3.0,IND742137AAA,47.0,3.0,3.0,150.0,6.0,6.0,247.5,1305.0,776.25
IND742147AAA,Khargram_BoiDPP_D (West Bengal),1,1,0.0016248357330704006,0.0,IND742147AAA,47.0,3.0,3.0,IND742147AAA,291.0,8.0,8.0,338.0,11.0,11.0,237.0,1061.5,649.25
IND742401AAA,Ghanashyampur_NditaDPP_D (West Bengal),1,2,0.0016145318967143445,0.0,IND742401AAA,1440.0,10.0,10.0,IND742401AAA,103.0,3.0,3.0,1543.0,13.0,13.0,256.5,318.0,287.25
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),9,10,0.017388767444527033,0.05128205128205128,IND530012AAA,8427.0,52.0,52.0,IND530012AAA,7186.0,51.0,51.0,15613.0,103.0,103.0,20.0,32.0,26.0
IND742148AAA,Lalgola_KrsprDPP_D (West Bengal),1,1,0.0,1.0,IND742148AAA,431.0,9.0,9.0,IND742148AAA,308.0,9.0,9.0,739.0,18.0,18.0,1290.0,654.5,972.25
IND742149AAA,Murshidabad_Sirjudol_D (West Bengal),0,2,0.0,1.0,IND742149AAA,432.0,10.0,10.0,0,0.0,0.0,0.0,432.0,10.0,10.0,1290.0,949.0,1119.5
IND742223AAA,Jangipur_Central_D_1 (West Bengal),1,1,0.0012162489914129414,0.0,IND742223AAA,359.0,10.0,10.0,IND742223AAA,267.0,9.0,9.0,626.0,19.0,19.0,345.0,738.5,541.75
IND742225AAA,Ragunthgnj_GopalDPP_D (West Bengal),2,1,0.0008116252637385806,0.3333333333333333,IND742225AAA,267.0,9.0,9.0,IND742225AAA,555.0,10.0,10.0,822.0,19.0,19.0,485.0,606.0,545.5
IND742226AAA,Sagardighi_UtBzrDPP_D (West Bengal),1,2,0.0016200801162906825,0.0,IND742226AAA,369.0,11.0,11.0,IND742226AAA,359.0,10.0,10.0,728.0,21.0,21.0,243.5,664.5,454.0
IND414001AAA,AhmedNagar_DC (Maharashtra),1,3,0.0012269491291673075,0.6666666666666666,IND414001AAA,208.0,3.0,3.0,IND414001AAA,264.0,3.0,3.0,472.0,6.0,6.0,293.0,898.5,595.75
IND414203AAB,Ashti_SavtaHTL_D (Maharashtra),1,1,0.0,1.0,IND414203AAB,58.0,1.0,1.0,IND414203AAB,35.0,1.0,1.0,93.0,2.0,2.0,1290.0,1415.5,1352.75
IND414302AAB,Parner_Hindcwk_D (Maharashtra),2,2,0.00081321046933182,0.5,IND414302AAB,247.0,3.0,3.0,IND414302AAB,77.0,2.0,2.0,324.0,5.0,5.0,465.0,1088.0,776.5
IND401104AAB,Mumbai_MiraRoad_M (Maharashtra),1,2,0.0,1.0,IND401104AAB,1207.0,20.0,20.0,IND401104AAB,151.0,4.0,4.0,1358.0,24.0,24.0,1290.0,359.0,824.5
IND244921AAB,Bilaspur_GrmNgriya_D (Uttar Pradesh),1,2,0.0004087848923566142,1.0,IND244921AAB,118.0,2.0,2.0,IND244921AAB,212.0,4.0,4.0,330.0,6.0,6.0,646.5,1080.5,863.5
IND262001AAA,Pilibhit_ViksClny_D (Uttar Pradesh),2,2,0.0012166452928112513,0.6666666666666666,IND262001AAA,200.0,5.0,5.0,IND262001AAA,171.0,3.0,3.0,371.0,8.0,8.0,335.5,1020.5,678.0
IND788151AAA,Hailakandi_kalibari_D (Assam),1,2,0.0008179660861115383,1.0,IND788151AAA,744.0,13.0,13.0,IND788151AAA,456.0,13.0,13.0,1200.0,26.0,26.0,435.0,416.0,425.5
IND788806AAA,Badarpur_Konapara_D (Assam),2,2,0.0002019155624388705,1.0,IND788806AAA,580.0,10.0,10.0,IND788806AAA,306.0,11.0,11.0,886.0,21.0,21.0,763.5,564.0,663.75
IND785112AAC,Teok_Wardno3_D (Assam),1,2,0.000409379344454079,1.0,IND785112AAC,677.0,4.0,4.0,IND785112AAC,50.0,2.0,2.0,727.0,6.0,6.0,618.5,666.5,642.5
IND174001AAA,BilaspurHP_Indsarea_D (Himachal Pradesh),2,1,0.002437253599605601,0.0,IND174001AAA,476.0,10.0,10.0,IND174001AAA,12832.0,24.0,24.0,13308.0,34.0,34.0,164.0,36.0,100.0
IND175001AAA,Mandi_PlaceCol_D (Himachal Pradesh),1,1,0.0024269497632495446,0.0,IND175001AAA,776.0,10.0,10.0,IND175001AAA,307.0,9.0,9.0,1083.0,19.0,19.0,169.0,467.5,318.25
IND175018AAA,SundarNgr_Bhogpur_D (Himachal Pradesh),1,1,0.002432101681427573,0.0,IND175018AAA,307.0,9.0,9.0,IND175018AAA,476.0,10.0,10.0,783.0,19.0,19.0,167.0,627.5,397.25
IND533003AAA,Kakinada_DC (Andhra Pradesh),2,2,0.000409379344454079,1.0,IND533003AAA,684.0,14.0,14.0,IND533003AAA,531.0,10.0,10.0,1215.0,24.0,24.0,618.5,404.0,511.25
IND577501AAA,Chitradurga_DC (Karnataka),2,1,0.0004042274262760509,0.6666666666666666,IND577501AAA,322.0,10.0,10.0,IND577501AAA,413.0,12.0,12.0,735.0,22.0,22.0,708.5,658.0,683.25
IND577598AAC,Hiriyur_TahurDPP_D (Karnataka),1,1,0.0,1.0,IND577598AAC,309.0,11.0,11.0,IND577598AAC,785.0,10.0,10.0,1094.0,21.0,21.0,1290.0,462.5,876.25
IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),3,2,0.0004044255769752058,0.6666666666666666,IND533201AAA,331.0,8.0,8.0,IND533201AAA,262.0,5.0,5.0,593.0,13.0,13.0,690.0,766.0,728.0
IND847212AAA,Madhubani_Bardivan_D (Bihar),1,1,0.000409379344454079,1.0,IND847212AAA,435.0,14.0,14.0,IND847212AAA,1504.0,15.0,15.0,1939.0,29.0,29.0,618.5,251.0,434.75
IND847226AAA,Jaynagar_Wardno6_D (Bihar),1,1,0.0004042274262760507,1.0,IND847226AAA,9338.0,14.0,14.0,IND847226AAA,435.0,14.0,14.0,9773.0,28.0,28.0,736.0,51.0,393.5
IND134102AAA,Kalka_Pinjore_DC (Haryana),2,1,3.302511652582115e-07,0.0,IND134102AAA,303.0,11.0,11.0,IND134102AAA,223.0,3.0,3.0,526.0,14.0,14.0,982.0,849.0,915.5
IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh),2,3,0.0010200797992495638,0.0,IND173212AAA,588.0,8.0,8.0,IND173212AAA,1456.0,14.0,14.0,2044.0,22.0,22.0,374.0,238.0,306.0
IND174101AAB,Nalagarh_Central_DPP_2 (Himachal Pradesh),0,2,0.0,0.0,IND174101AAB,1132.0,10.0,10.0,0,0.0,0.0,0.0,1132.0,10.0,10.0,1290.0,441.5,865.75
IND000000AAZ,Buldhana_Thsil3PL_D (Maharashtra),2,2,0.0016248357330704006,0.3333333333333333,IND000000AAZ,361.0,2.0,2.0,IND000000AAZ,399.0,2.0,2.0,760.0,4.0,4.0,237.0,641.0,439.0
IND444005AAB,Akola_Gaurkshn_I (Maharashtra),3,3,0.004458787032384165,0.1,IND444005AAB,8124.0,20.0,20.0,IND444005AAB,8531.0,32.0,32.0,16655.0,52.0,52.0,82.0,27.0,54.5
IND444203AAA,Shegaon_SChwkDPP_D (Maharashtra),2,1,0.0016145318967143445,0.6666666666666666,IND444203AAA,290.0,5.0,5.0,IND444203AAA,292.0,3.0,3.0,582.0,8.0,8.0,256.5,783.5,520.0
IND415124AAA,Karad_Mundhe_D (Maharashtra),1,1,0.0012217972109892794,0.0,IND415124AAA,196.0,2.0,11.0,IND415124AAA,173.0,9.0,9.0,369.0,11.0,20.0,317.0,1025.5,671.25
IND415409AAB,Islampur_Shantanu_D (Maharashtra),1,1,0.0012269491291673075,0.0,IND415409AAB,173.0,9.0,9.0,IND415409AAB,41.0,2.0,2.0,214.0,11.0,11.0,293.0,1230.5,761.75
IND415605AAA,Chiplun_LxmiNiws_D (Maharashtra),1,1,0.0012166452928112513,0.0,IND415605AAA,349.0,11.0,11.0,IND415605AAA,196.0,2.0,11.0,545.0,13.0,22.0,335.5,826.0,580.75
IND509124AAA,JoguGadwal_ColctrOf_D (Telangana),2,3,3.963013983098538e-07,0.6666666666666666,IND509124AAA,518.0,11.0,11.0,IND509124AAA,576.0,12.0,12.0,1094.0,23.0,23.0,964.5,462.5,713.5
IND584101AAA,Raichur_LSRoad_DC (Karnataka),2,3,0.0012293269375571667,0.3333333333333333,IND584101AAA,581.0,12.0,12.0,IND584101AAA,828.0,12.0,12.0,1409.0,24.0,24.0,281.0,345.0,313.0
IND201204AAA,Modinagar_SikriKla_DC (Uttar Pradesh),1,1,0.0,1.0,IND201204AAA,92.0,5.0,5.0,IND201204AAA,337.0,7.0,7.0,429.0,12.0,12.0,1290.0,957.5,1123.75
IND250002AAA,Meerut (Uttar Pradesh),3,1,0.0008088511539504117,0.3333333333333333,IND250002AAA,486.0,5.0,5.0,IND250002AAA,188.0,7.0,7.0,674.0,12.0,12.0,498.0,701.5,599.75
IND852113AAA,Madhepura_Krishnpr_D (Bihar),2,2,0.00040620893326760005,0.6666666666666666,IND852113AAA,779.0,14.0,14.0,IND852113AAA,719.0,13.0,13.0,1498.0,27.0,27.0,654.5,328.0,491.25
IND852131AAA,Supaul_SadrHsptl_D (Bihar),2,2,0.00040620893326760005,0.6666666666666666,IND852131AAA,474.0,8.0,8.0,IND852131AAA,1028.0,8.0,8.0,1502.0,16.0,16.0,654.5,324.5,489.5
IND852139AAB,Triveninganj_Central_D_1 (Bihar),2,1,0.0012103044704382933,0.6666666666666666,IND852139AAB,2323.0,15.0,15.0,IND852139AAB,779.0,14.0,14.0,3102.0,29.0,29.0,368.0,159.0,263.5
IND852201AAA,Saharsa_Gangjala_D (Bihar),3,2,7.926027966197076e-07,0.6666666666666666,IND852201AAA,624.0,13.0,13.0,IND852201AAA,1326.0,11.0,11.0,1950.0,24.0,24.0,937.5,248.0,592.75
IND854326AAB,Purnia_Central_H_2 (Bihar),6,8,0.018653312366347354,0.14102564102564102,IND854326AAB,16729.0,51.0,51.0,IND854326AAB,7649.0,41.0,41.0,24378.0,92.0,92.0,18.0,21.0,19.5
IND852111AAA,Simrahi_Bazar_D (Bihar),2,4,1.5852055932394153e-06,0.5,IND852111AAA,2918.0,14.0,14.0,IND852111AAA,388.0,13.0,13.0,3306.0,27.0,27.0,907.5,147.0,527.25
IND854311AAA,Araria_Wardn13_D (Bihar),2,3,0.0002046896722270395,0.5,IND854311AAA,403.0,9.0,9.0,IND854311AAA,724.0,15.0,15.0,1127.0,24.0,24.0,748.0,444.0,596.0
IND854335AAA,Narpatganj_Central_DPP_1 (Bihar),2,3,0.00040630800861717753,0.5,IND854335AAA,467.0,14.0,14.0,IND854335AAA,29.0,3.0,3.0,496.0,17.0,17.0,653.0,872.0,762.5
IND843301AAA,Sitamari_Durma_D (Bihar),2,1,0.0004042274262760507,0.6666666666666666,IND843301AAA,531.0,13.0,13.0,IND843301AAA,942.0,12.0,12.0,1473.0,25.0,25.0,736.0,333.0,534.5
IND843329AAB,Sheohar_Ward9DPP_D (Bihar),1,1,0.0,1.0,IND843329AAB,313.0,7.0,7.0,IND843329AAB,147.0,7.0,7.0,460.0,14.0,14.0,1290.0,915.0,1102.5
IND847223AAA,Benipatti_WardNo1_D (Bihar),1,1,0.0012114933746332226,1.0,IND847223AAA,5605.0,9.0,9.0,IND847223AAA,191.0,7.0,7.0,5796.0,16.0,16.0,364.0,85.0,224.5
IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),1,1,0.00081321046933182,0.0,IND518422AAB,802.0,10.0,10.0,IND518422AAB,192.0,6.0,6.0,994.0,16.0,16.0,465.0,506.0,485.5
IND518124AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),1,2,0.0012217972109892794,0.3333333333333333,IND518124AAA,120.0,7.0,7.0,IND518124AAA,521.0,11.0,11.0,641.0,18.0,18.0,317.0,727.0,522.0
IND518501AAA,Nandyal_SrnvsNgr_D (Andhra Pradesh),1,1,0.0012269491291673075,1.0,IND518501AAA,521.0,11.0,11.0,IND518501AAA,396.0,14.0,14.0,917.0,25.0,25.0,293.0,549.0,421.0
IND581325AAA,Dandeli_RKComplx_D (Karnataka),2,1,0.0008080585511537919,0.3333333333333333,IND581325AAA,928.0,14.0,14.0,IND581325AAA,353.0,8.0,14.0,1281.0,22.0,28.0,516.0,386.0,451.0
IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),2,1,0.00020449152152788458,0.6666666666666666,IND581400AAB,261.0,6.0,12.0,IND581400AAB,278.0,10.0,13.0,539.0,16.0,25.0,752.0,836.0,794.0
IND591201AAA,Chikodi_IndraNgr_D (Karnataka),1,1,0.0020381780915075783,0.0,IND591201AAA,221.0,8.0,8.0,IND591201AAA,4.0,0.0,1.0,225.0,8.0,9.0,181.0,1217.0,699.0
IND591304AAA,Athani_VikrmMah_D (Karnataka),1,2,0.00203302617332955,0.0,IND591304AAA,346.0,10.0,10.0,IND591304AAA,221.0,8.0,8.0,567.0,18.0,18.0,185.0,805.0,495.0
IND124001AAB,Rohtak (Haryana),1,1,0.0008183623875098481,0.0,IND124001AAB,111.0,2.0,2.0,IND124001AAB,117.0,3.0,3.0,228.0,5.0,5.0,419.5,1213.5,816.5
IND126102AAA,Jind_DC (Haryana),1,1,0.00081321046933182,0.0,IND126102AAA,81.0,2.0,2.0,IND126102AAA,111.0,2.0,2.0,192.0,4.0,4.0,465.0,1262.0,863.5
IND131301AAA,Gohana_DvlalDPP_D (Haryana),1,1,0.000808058551153792,0.0,IND131301AAA,161.0,2.0,2.0,IND131301AAA,81.0,2.0,2.0,242.0,4.0,4.0,506.0,1193.5,849.75
IND147001AAD,Patiala_GainMrkt_L (Punjab),2,3,0.0016341488159306822,0.16666666666666666,IND147001AAD,861.0,7.0,7.0,IND147001AAD,334.0,9.0,9.0,1195.0,16.0,16.0,217.0,418.5,317.75
IND148028AAA,Sunam_DC (Punjab),0,2,0.0,0.0,IND148028AAA,511.0,11.0,11.0,0,0.0,0.0,0.0,511.0,11.0,11.0,1290.0,859.5,1074.75
IND305601AAC,Nasirabad_Central_DPP_2 (Rajasthan),1,1,0.002823251161559399,0.0,IND305601AAC,470.0,13.0,13.0,IND305601AAC,280.0,9.0,9.0,750.0,22.0,22.0,151.0,647.0,399.0
IND311301AAA,Asind_BsStdDPP_D (Rajasthan),0,1,0.0,0.0,IND311301AAA,376.0,3.0,3.0,0,0.0,0.0,0.0,376.0,3.0,3.0,1290.0,1014.0,1152.0
IND846004AAA,Darbhanga (Bihar),1,1,0.0008183623875098481,0.0,IND846004AAA,319.0,15.0,15.0,IND846004AAA,1096.0,15.0,15.0,1415.0,30.0,30.0,419.5,343.0,381.25
