source_center,source_name,destination_center,destination_name,median_delay_ratio,total_delay_minutes,sla_breach_count,total_trips
IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),1.8423645320197044,4224,25,25
IND382715AAA,Kadi_KaranNGR_D (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),1.9642857142857144,740,12,12
IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2.6923076923076925,642,9,9
IND383001AAA,Himmatnagar_DC (Gujarat),IND383315AAC,Modasa_Central_D_1 (Gujarat),1.2231450719822812,97,4,8
IND383255AAB,Khedbrahma_Patelfli_D (Gujarat),IND384205AAA,Mehsana_Panchot_IP (Gujarat),1.3773584905660377,397,4,7
IND383315AAC,Modasa_Central_D_1 (Gujarat),IND383255AAB,Khedbrahma_Patelfli_D (Gujarat),1.185040765685927,186,4,8
IND384170AAA,Unjha_DC (Gujarat),IND384265AAB,Patan_Central_D_2 (Gujarat),1.2424242424242424,63,4,7
IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND382715AAA,Kadi_KaranNGR_D (Gujarat),1.378048780487805,247,12,12
IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND383001AAA,Himmatnagar_DC (Gujarat),1.4797814207650273,247,8,8
IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),1.0862068965517242,37,1,4
IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384355AAB,Vadnagar_BsstdDPP_D (Gujarat),1.5428571428571427,195,8,8
IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND385001AAA,Palanpur_DC (Gujarat),2.6984126984126986,108,1,1
IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),1.2763157894736843,157,6,7
IND384265AAB,Patan_Central_D_2 (Gujarat),IND385340AAB,Radhanpur_Santalpr_D (Gujarat),2.978723404255319,94,1,1
IND384355AAB,Vadnagar_BsstdDPP_D (Gujarat),IND384205AAA,Mehsana_Panchot_IP (Gujarat),2.21875,40,1,1
IND384355AAB,Vadnagar_BsstdDPP_D (Gujarat),IND385001AAA,Palanpur_DC (Gujarat),1.471932439145554,281,8,8
IND385001AAA,Palanpur_DC (Gujarat),IND385535AAA,Deesa_HawaiPlr_DC (Gujarat),1.6842105263157894,136,10,10
IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),IND385340AAB,Radhanpur_Santalpr_D (Gujarat),0.7547238372093024,-66,0,12
IND385340AAB,Radhanpur_Santalpr_D (Gujarat),IND384205AAA,Mehsana_Panchot_IP (Gujarat),1.4642857142857144,157,3,4
IND385535AAA,Deesa_HawaiPlr_DC (Gujarat),IND384205AAA,Mehsana_Panchot_IP (Gujarat),1.9563271604938273,941,12,12
IND387001AAA,Nadiad_DC (Gujarat),IND388220AAA,Umreth_Dakor_DC (Gujarat),1.6923076923076923,207,9,9
IND388121AAA,Anand_VUNagar_DC (Gujarat),IND388620AAB,Khambhat_MotvdDPP_D (Gujarat),1.5169191919191918,157,6,6
IND388220AAA,Umreth_Dakor_DC (Gujarat),IND388320AAA,Anand_Vaghasi_IP (Gujarat),1.7037037037037035,257,9,9
IND388320AAA,Anand_Vaghasi_IP (Gujarat),IND387001AAA,Nadiad_DC (Gujarat),1.5982142857142856,111,6,6
IND388320AAA,Anand_Vaghasi_IP (Gujarat),IND388121AAA,Anand_VUNagar_DC (Gujarat),3.923076923076923,39,1,1
IND388320AAA,Anand_Vaghasi_IP (Gujarat),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2.025641025641026,213,6,6
IND388620AAB,Khambhat_MotvdDPP_D (Gujarat),IND388320AAA,Anand_Vaghasi_IP (Gujarat),1.6595744680851063,274,8,8
IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),1.7450980392156863,606,15,15
IND389151AAA,Dahod_DC (Gujarat),IND457661AAA,Jhabua_Ward11_D (Madhya Pradesh),2.632575757575758,443,8,8
IND390020AAA,Vadodara (Gujarat),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),6.733333333333333,87,1,1
IND390020AAA,Vadodara (Gujarat),IND391110AAD,Dabhoi_Central_DPP_3 (Gujarat),1.705065359477124,51,2,2
IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),1.563380281690141,371,8,8
IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND388320AAA,Anand_Vaghasi_IP (Gujarat),1.9066951566951567,314,12,12
IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND390020AAA,Vadodara (Gujarat),6.375,87,1,1
IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND395023AAA,Surat_HUB (Gujarat),1.8688524590163933,1527,15,15
IND391110AAD,Dabhoi_Central_DPP_3 (Gujarat),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),3.7714285714285714,98,1,1
IND395001AAA,Surat_Central_D_9 (Gujarat),IND395023AAD,Surat_Central_I_4 (Gujarat),9.875,1208,9,9
IND395004AAB,Surat_Central_D_3 (Gujarat),IND395023AAD,Surat_Central_I_4 (Gujarat),7.944444444444445,326,3,3
IND395006AAA,Surat_Varachha_DC (Gujarat),IND395023AAD,Surat_Central_I_4 (Gujarat),9.125,986,3,3
IND395009AAA,Surat_Central_D_12 (Gujarat),IND395023AAD,Surat_Central_I_4 (Gujarat),9.352941176470589,1307,9,9
IND395010AAB,Surat_Brpc (Gujarat),IND395023AAA,Surat_HUB (Gujarat),1.3529411764705883,7,1,1
IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),1.828978622327791,9579,13,13
IND395023AAA,Surat_HUB (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),1.819148936170213,2506,15,15
IND395023AAA,Surat_HUB (Gujarat),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),1.7218536585365853,845,8,8
IND395023AAA,Surat_HUB (Gujarat),IND394221AAA,Surat_Pandesra_Gateway (Gujarat),3.763888888888889,97,2,2
IND395023AAA,Surat_HUB (Gujarat),IND396191AAC,Vapi_IndEstat_I (Gujarat),2.0261449077238547,880,10,10
IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.785958904109589,3407,6,6
IND395023AAA,Surat_HUB (Gujarat),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.445544554455445,868,3,3
IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.9381161689145794,11215,14,14
IND395023AAD,Surat_Central_I_4 (Gujarat),IND395001AAA,Surat_Central_D_9 (Gujarat),2.357142857142857,210,7,7
IND395023AAD,Surat_Central_I_4 (Gujarat),IND395004AAB,Surat_Central_D_3 (Gujarat),2.2222222222222223,230,10,10
IND395023AAD,Surat_Central_I_4 (Gujarat),IND395006AAA,Surat_Varachha_DC (Gujarat),1.688095238095238,169,14,14
IND395023AAD,Surat_Central_I_4 (Gujarat),IND395009AAA,Surat_Central_D_12 (Gujarat),2.702205882352941,103,4,4
IND395023AAD,Surat_Central_I_4 (Gujarat),IND396445AAA,Navsari_DC (Gujarat),1.715686274509804,101,6,6
IND396001AAA,Valsad_DC (Gujarat),IND395023AAD,Surat_Central_I_4 (Gujarat),2.2308743169398904,325,4,4
IND396105AAA,Bhilad_Umargaon_DC (Gujarat),IND396191AAC,Vapi_IndEstat_I (Gujarat),1.3333333333333333,6,1,1
IND396191AAB,Vapi_IndEstat_L (Gujarat),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.127421572303462,287,2,2
IND396191AAC,Vapi_IndEstat_I (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2.311688311688312,102,1,1
IND396191AAC,Vapi_IndEstat_I (Gujarat),IND396105AAA,Bhilad_Umargaon_DC (Gujarat),0.9166666666666666,-1,0,1
IND396191AAC,Vapi_IndEstat_I (Gujarat),IND396232AAA,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),2.333333333333333,217,10,11
IND396191AAC,Vapi_IndEstat_I (Gujarat),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.5893013373328335,1625,8,8
IND396232AAA,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),IND396191AAC,Vapi_IndEstat_I (Gujarat),3.454761904761905,367,10,10
IND396321AAA,Bilimora_DC (Gujarat),IND396001AAA,Valsad_DC (Gujarat),1.3038461538461539,78,6,6
IND396321AAA,Bilimora_DC (Gujarat),IND396580AAB,Vansda_CikhliRD_D (Gujarat),1.7575757575757576,299,11,11
IND396445AAA,Navsari_DC (Gujarat),IND396321AAA,Bilimora_DC (Gujarat),2.0384615384615383,168,6,6
IND396580AAB,Vansda_CikhliRD_D (Gujarat),IND396321AAA,Bilimora_DC (Gujarat),1.8511029411764706,108,4,4
IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2.2,251,11,11
IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),2.7631578947368425,1240,34,34
IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),3.219298245614035,1209,24,24
IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),3.633333333333333,80,1,1
IND400015AAB,Mumbai_CotnGren_M (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),4.333333333333333,281,5,5
IND400015AAB,Mumbai_CotnGren_M (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),3.2303030303030305,1057,14,14
IND400016AAA,Mumbai Mahim (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),1.6363636363636365,8,1,1
IND400016AAB,Mumbai_MhimWest_C (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),4.615384615384615,48,1,1
IND400016AAB,Mumbai_MhimWest_C (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),2.928571428571429,330,10,10
IND400037AAA,Mumbai Antop Hill (Maharashtra),IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),3.076923076923077,221,6,7
IND400064AAB,Mumbai_MaladWest_CP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2.833333333333333,72,3,3
IND400064AAB,Mumbai_MaladWest_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),3.002083333333333,417,12,12
IND400072AAA,Mumbai_Tejpal_M (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),3.8181818181818175,63,1,1
IND400072AAB,Mumbai Hub (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2.473684210526316,1501,43,43
IND400072AAB,Mumbai Hub (Maharashtra),IND400011AAA,LowerParel_CP (Maharashtra),2.555555555555556,29,1,1
IND400072AAB,Mumbai Hub (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),3.0,1730,38,38
IND400072AAB,Mumbai Hub (Maharashtra),IND400701AAB,Mumbai_Pawane_L (Maharashtra),2.3,94,3,3
IND400072AAB,Mumbai Hub (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2.7777777777777777,1439,45,45
IND400072AAB,Mumbai Hub (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),1.9603960396039601,849,8,8
IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.84,2876,39,39
IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAR,Mumbai_East_I_21 (Maharashtra),2.142857142857143,381,11,11
IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAS,Mumbai_East_L_23 (Maharashtra),1.4,11,1,1
IND400072AAC,BOM_Sakinaka_RP (Maharashtra),IND400011AAA,LowerParel_CP (Maharashtra),3.0294117647058822,472,12,12
IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.6,3756,63,63
IND400072AAI,Mumbai_Chndivli_D (Maharashtra),IND000000AFS,Mumbai_Skynet_INT (Maharashtra),8.692307692307692,101,1,1
IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),IND400037AAA,Mumbai Antop Hill (Maharashtra),8.307692307692307,192,2,2
IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.7,874,10,11
IND400102AAC,Mumbai_Jogshwri_I (Maharashtra),IND400052AAA,Mumbai_Khar West _Dc (Maharashtra),3.921212121212121,239,6,6
IND400102AAC,Mumbai_Jogshwri_I (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.838709677419355,1988,19,19
IND400612AAA,Mumbai_Mumbra_DC (Maharashtra),IND421302AAR,Mumbai_East_I_21 (Maharashtra),1.8846153846153846,140,6,6
IND400701AAA,Mumbai_Ghansoli_DC (Maharashtra),IND410206AAA,Jasai_JNPT_D (Maharashtra),2.1,233,9,9
IND400701AAB,Mumbai_Pawane_L (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.333333333333333,563,13,13
IND400705AAA,Mumbai_Sanpada_CP (Maharashtra),IND421302AAH,Bhiwandi_Mankoli_GW (Maharashtra),3.3866666666666667,815,10,10
IND400706AAA,Mumbai_Nerul_D (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),4.666666666666667,45,1,1
IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2.9705882352941178,1349,24,24
IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND401208AAA,Nalasopara (Maharashtra),2.421052631578948,664,23,23
IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND401209AAA,Mumbai_Virar_DC (Maharashtra),2.636363636363636,37,1,1
IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.1923076923076925,546,11,11
IND401104AAB,Mumbai_MiraRoad_M (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2.09375,77,4,4
IND401104AAB,Mumbai_MiraRoad_M (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.7884615384615383,1130,16,16
IND401209AAA,Mumbai_Virar_DC (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2.0,630,15,15
IND401209AAB,Mumbai_Vasai_CP (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2.075,199,8,8
IND401209AAB,Mumbai_Vasai_CP (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.388888888888889,51,1,1
IND401209AAB,Mumbai_Vasai_CP (Maharashtra),IND421302AAH,Bhiwandi_Mankoli_GW (Maharashtra),2.647619047619048,882,14,14
IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),2.0384615384615383,337,10,10
IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),7.111111111111111,1703,10,10
IND402107AAA,Pen_BljiMrkt_D (Maharashtra),IND402109AAA,Roha_DataSagr_D (Maharashtra),2.2580645161290325,459,11,11
IND402109AAA,Roha_DataSagr_D (Maharashtra),IND402301AAA,Mahad_Govndsgr_D (Maharashtra),1.9183673469387756,653,13,13
IND402301AAA,Mahad_Govndsgr_D (Maharashtra),IND402107AAA,Pen_BljiMrkt_D (Maharashtra),2.2398763853367436,728,8,8
IND403401AAA,Goa_Ponda_Dc (Goa),IND403726AAB,Goa_ZuariNgr_IP (Goa),4.834883720930232,246,2,2
IND403507AAA,Panaji Goa (Goa),IND403726AAB,Goa_ZuariNgr_IP (Goa),1.5625,406,3,3
IND403507AAB,Goa_Mapusa (Goa),IND403726AAB,Goa_ZuariNgr_IP (Goa),2.25,56,1,1
IND403601AAA,Goa_Margao_Dc (Goa),IND403726AAB,Goa_ZuariNgr_IP (Goa),1.7272727272727273,90,3,3
IND403702AAA,Canacona_CharRsta_D (Goa),IND575004AAB,Mangalore_Kuntikna_H (Karnataka),1.9893173306094654,2213,8,8
IND403726AAA,Goa_Hub (Goa),IND403702AAA,Canacona_CharRsta_D (Goa),1.736519607843137,317,8,8
IND403726AAA,Goa_Hub (Goa),IND411033AAA,Pune_Tathawde_H (Maharashtra),1.9335951772013154,5321,14,14
IND403726AAA,Goa_Hub (Goa),IND416510AAA,Sawantwadi_LaxmiNgr_D (Maharashtra),2.1457528957528957,378,4,4
IND403726AAA,Goa_Hub (Goa),IND575004AAB,Mangalore_Kuntikna_H (Karnataka),1.9490744966783304,598,2,2
IND403726AAA,Goa_Hub (Goa),IND581303AAA,Karwar_Central_D_1 (Karnataka),1.6385542168674698,869,13,13
IND403726AAA,Goa_Hub (Goa),IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),1.8909090909090909,99,1,1
IND403726AAB,Goa_ZuariNgr_IP (Goa),IND403002AAA,Central Goa (Goa),1.24,39,3,3
IND403726AAB,Goa_ZuariNgr_IP (Goa),IND403401AAA,Goa_Ponda_Dc (Goa),1.8928571428571428,119,5,5
IND403726AAB,Goa_ZuariNgr_IP (Goa),IND403507AAA,Panaji Goa (Goa),1.2903225806451613,71,4,5
IND403726AAB,Goa_ZuariNgr_IP (Goa),IND403507AAB,Goa_Mapusa (Goa),0.9090909090909092,-3,0,1
IND403726AAB,Goa_ZuariNgr_IP (Goa),IND403601AAA,Goa_Margao_Dc (Goa),1.3333333333333333,38,5,5
IND410206AAA,Jasai_JNPT_D (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2.2875,181,6,6
IND410206AAB,Mumbai_Panvel_D (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2.294117647058824,651,20,20
IND410401AAA,Lonavala_NngrgnRd_D (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.4411764705882355,994,9,9
IND410501AAF,Talegaon_Central_DPP_4 (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),4.875,126,2,2
IND410505AAB,Rajgurunagar_Chakan_D (Maharashtra),IND410501AAF,Talegaon_Central_DPP_4 (Maharashtra),4.083333333333333,107,3,3
IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.333333333333333,1082,10,10
IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),IND411043AAA,Pune Balaji Nagar (Maharashtra),4.0625,359,3,3
IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),IND411048AAA,Pune_East_D_8 (Maharashtra),3.2333333333333334,69,2,2
IND411017AAA,PNQ Rahatani DPC (Maharashtra),IND412105AAC,Pune_North_D_3 (Maharashtra),2.4444444444444446,27,1,1
IND411021AAA,PNQ Pashan DPC (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),1.875,495,13,21
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND000000AAL,Pune_PC (Maharashtra),2.599867724867725,815,14,14
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1.7077986179664364,9765,13,13
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),1.8846153846153848,477,5,5
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND403726AAA,Goa_Hub (Goa),2.0436457715378022,8317,20,20
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND410505AAB,Rajgurunagar_Chakan_D (Maharashtra),1.5166666666666666,110,4,4
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),2.5454545454545454,1828,29,31
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411021AAA,PNQ Pashan DPC (Maharashtra),1.5714285714285714,685,17,23
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411036AAA,Pune_Mundhawa_L (Maharashtra),1.6896551724137931,753,24,24
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),1.778301886792453,2951,17,17
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),2.732394366197183,370,1,1
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND414001AAA,AhmedNagar_DC (Maharashtra),1.7592592592592593,264,3,3
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),1.6289592760180995,2005,13,13
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.0048076923076925,11124,92,92
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),2.179644441457185,2412,12,12
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),2.2569659442724457,6562,15,15
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.6444906444906444,3632,11,11
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),1.9343065693430657,6701,10,10
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.783431823443979,5312,10,10
IND411033AAA,Pune_Tathawde_H (Maharashtra),IND580028AAA,Hubli_Adargchi_IP (Karnataka),1.712676056338028,254,1,1
IND411036AAA,Pune_Mundhawa_L (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),1.96875,951,21,21
IND411043AAA,Pune Balaji Nagar (Maharashtra),IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),4.25,109,2,2
IND411048AAA,Pune_East_D_8 (Maharashtra),IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),4.705882352941177,64,1,1
IND412105AAC,Pune_North_D_3 (Maharashtra),IND411017AAA,PNQ Rahatani DPC (Maharashtra),2.1875,506,23,23
IND412210AAC,Shirur_Central_DPP_3 (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.4375,186,2,2
IND412803AAB,Wai_Central_DPP_3 (Maharashtra),IND421802AAA,Khandala_Satara_D (Maharashtra),1.0796370967741935,7,0,2
IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND413304AAA,Pandharpur_RajCmplx_D (Maharashtra),1.8878406708595388,198,4,4
IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),1.53125,381,14,14
IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2.4347826086956523,4038,9,9
IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.9074074074074077,2775,11,11
IND413304AAA,Pandharpur_RajCmplx_D (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2.037037037037037,163,3,3
IND413304AAA,Pandharpur_RajCmplx_D (Maharashtra),IND415301AAB,Atapadi_Vidyangr_D (Maharashtra),1.324074074074074,37,2,2
IND413307AAB,Sangola_Central_DPP_2 (Maharashtra),IND413304AAA,Pandharpur_RajCmplx_D (Maharashtra),2.1666666666666665,29,1,1
IND413307AAC,Sangola_Central_DPP_3 (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2.7846153846153845,117,1,1
IND413401AAA,Barshi_Kurduwdi_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.028409090909091,2257,12,12
IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.207547169811321,257,1,1
IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),IND413401AAA,Barshi_Kurduwdi_D (Maharashtra),1.3472222222222223,201,12,14
IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),3.0930232558139537,181,1,1
IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),IND431717AAA,Degloor_Busstand_D (Maharashtra),2.831672203765227,158,2,2
IND413531AAA,Latur_Srnwsngr_D (Maharashtra),IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),2.522458628841608,273,4,4
IND413709AAA,Shrirampur_DavkharRd_D (Maharashtra),IND423109AAA,Shirdi_SaiBansi_D (Maharashtra),1.9131773399014778,285,10,10
IND413709AAA,Shrirampur_DavkharRd_D (Maharashtra),IND423701AAB,Vaijiapur_YeolaRD_D (Maharashtra),2.3307432432432433,104,2,2
IND414001AAA,AhmedNagar_DC (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.4571428571428573,154,1,1
IND414001AAA,AhmedNagar_DC (Maharashtra),IND414203AAB,Ashti_SavtaHTL_D (Maharashtra),1.7727272727272727,35,1,1
IND414001AAA,AhmedNagar_DC (Maharashtra),IND414302AAB,Parner_Hindcwk_D (Maharashtra),1.5142857142857142,19,1,1
IND414203AAB,Ashti_SavtaHTL_D (Maharashtra),IND414302AAB,Parner_Hindcwk_D (Maharashtra),1.76,58,1,1
IND414302AAB,Parner_Hindcwk_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.367927170868348,233,2,2
IND414302AAB,Parner_Hindcwk_D (Maharashtra),IND412210AAC,Shirur_Central_DPP_3 (Maharashtra),1.65,14,1,1
IND414502AAA,Shevgaon_VidyaNgr_D (Maharashtra),IND431107AAB,Paithan_SantaNGR_D (Maharashtra),1.5185185185185186,107,7,7
IND415003AAA,Satara_DC (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),1.3376299672411336,82,2,2
IND415003AAA,Satara_DC (Maharashtra),IND412803AAB,Wai_Central_DPP_3 (Maharashtra),1.25,88,5,7
IND415124AAA,Karad_Mundhe_D (Maharashtra),IND415605AAA,Chiplun_LxmiNiws_D (Maharashtra),1.0952380952380951,196,2,11
IND415301AAB,Atapadi_Vidyangr_D (Maharashtra),IND413307AAB,Sangola_Central_DPP_2 (Maharashtra),1.7194444444444446,56,2,2
IND415408AAC,Shirala_Central_DPP_3 (Maharashtra),IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),5.88,1387,7,7
IND415409AAB,Islampur_Shantanu_D (Maharashtra),IND415124AAA,Karad_Mundhe_D (Maharashtra),1.6666666666666667,173,9,9
IND415605AAA,Chiplun_LxmiNiws_D (Maharashtra),IND415709AAA,Khed_Mahad_D (Maharashtra),2.3076923076923075,349,11,11
IND415612AAA,Ratnagiri_MjgaonRd_D (Maharashtra),IND415408AAC,Shirala_Central_DPP_3 (Maharashtra),2.5280898876404496,716,5,5
IND415709AAA,Khed_Mahad_D (Maharashtra),IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),2.4021723256663012,924,4,4
IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND395023AAA,Surat_HUB (Gujarat),1.7505070993914806,4848,13,13
IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND415003AAA,Satara_DC (Maharashtra),1.8801410743353228,717,8,8
IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND415409AAB,Islampur_Shantanu_D (Maharashtra),1.5828877005347595,41,2,2
